TIMESTAMP,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TOTALTRADES,ISIN
2020-01-27,ALBERTDAVD,EQ,470.55,547.0,466.75,520.15,519.0,470.05,149697,78506432.55,8613,INE155C01010
2020-01-27,ALBK,EQ,18.8,18.9,18.45,18.5,18.55,18.8,717728,13357263.45,2633,INE428A01015
2020-01-27,ALCHEM,BE,1.55,1.65,1.55,1.65,1.65,1.6,20697,34148.55,23,INE964B01033
2020-01-27,ALEMBICLTD,EQ,56.1,57.9,56.1,56.7,56.6,56.2,135490,7743102.05,2463,INE426A01027
2020-01-27,ALICON,EQ,408.9,425.0,407.0,412.5,411.5,415.35,2812,1177841.0,394,INE062D01024
2020-01-27,ALKALI,EQ,44.95,46.5,44.9,45.65,45.9,45.0,9872,452018.8,142,INE773I01017
2020-01-27,ALKEM,EQ,2350.0,2388.7,2325.0,2357.1,2360.0,2346.95,67100,158691317.9,5384,INE540L01014
2020-01-27,ALKYLAMINE,EQ,1282.0,1325.0,1275.0,1313.0,1322.0,1303.1,24446,32046198.9,1884,INE150B01021
2020-01-27,ALLCARGO,EQ,112.4,119.4,108.25,118.3,118.25,112.25,1443922,168398420.0,11867,INE418H01029
2020-01-27,ALLSEC,EQ,310.0,310.0,293.05,296.15,293.05,322.3,21606,6517116.45,827,INE835G01018
2020-01-27,ALMONDZ,EQ,15.0,15.5,15.0,15.25,15.25,14.8,2090,32085.55,24,INE326B01027
2020-01-27,ALOKTEXT,BE,3.3,3.3,3.25,3.3,3.3,3.15,2255230,7441691.05,1187,INE270A01011
2020-01-27,ALPA,EQ,22.1,22.9,22.0,22.4,22.4,22.25,50664,1143392.95,200,INE385I01010
2020-01-27,ALPHAGEO,EQ,220.0,224.0,216.25,216.85,216.3,223.95,9633,2120872.35,455,INE137C01018
2020-01-27,ALPSINDUS,BE,1.3,1.3,1.25,1.25,1.25,1.3,21181,27252.95,38,INE093B01015
2020-01-27,AMARAJABAT,EQ,804.0,813.85,796.65,800.3,801.5,805.85,649092,524782288.9,13407,INE885A01032
2020-01-27,AMBER,EQ,1367.6,1410.0,1354.0,1405.05,1405.0,1367.6,37482,52119250.25,3845,INE371P01015
2020-01-27,AMBIKCO,EQ,863.3,880.95,852.0,872.85,865.0,859.0,7408,6396139.85,586,INE540G01014
2020-01-27,AMBUJACEM,EQ,214.6,218.9,214.3,215.55,215.0,215.95,2903622,628018708.6,32711,INE079A01024
2020-01-27,AMDIND,EQ,18.0,18.1,17.35,17.6,17.75,18.0,8878,156901.4,77,INE005I01014
2020-01-27,AMJLAND,EQ,21.8,21.8,20.3,21.0,21.0,21.7,12819,269564.9,105,INE606A01024
2020-01-27,AMRUTANJAN,EQ,470.0,489.0,452.0,454.8,455.0,473.05,70918,32930810.75,2493,INE098F01031
2020-01-27,ANANTRAJ,EQ,36.65,37.75,35.75,36.05,36.0,36.9,405684,14884325.65,2442,INE242C01024
2020-01-27,ANDHRABANK,EQ,17.0,17.05,16.9,16.9,16.95,17.05,332945,5652374.6,1198,INE434A01013
2020-01-27,ANDHRACEMT,EQ,2.2,2.3,2.2,2.3,2.3,2.2,235823,536468.35,222,INE666E01012
2020-01-27,ANDHRSUGAR,EQ,343.0,346.8,335.0,336.4,337.0,341.3,34318,11679387.7,1120,INE715B01013
2020-01-27,ANDPAPER,EQ,305.0,317.8,297.95,304.4,300.3,301.25,11513,3556962.25,475,INE435A01028
2020-01-27,ANIKINDS,EQ,11.95,11.95,10.9,10.9,10.9,11.45,4842,53168.1,37,INE087B01017
2020-01-27,ANKITMETAL,BE,0.4,0.5,0.4,0.4,0.4,0.45,19730,8109.7,27,INE106I01010
2020-01-27,ANSALAPI,EQ,5.2,5.25,5.0,5.15,5.25,5.1,46267,238899.85,86,INE436A01026
2020-01-27,ANSALHSG,BE,5.75,5.8,5.4,5.7,5.75,5.65,16639,94988.8,37,INE880B01015
2020-01-27,ANTGRAPHIC,BE,0.6,0.65,0.6,0.65,0.65,0.65,24262,14992.2,15,INE414B01021
2020-01-27,ANUP,EQ,564.0,598.0,564.0,577.55,578.0,578.55,26804,15642318.45,1323,INE294Z01018
2020-01-27,APARINDS,EQ,410.0,418.8,405.0,407.75,409.4,409.65,38214,15796554.4,1482,INE372A01015
2020-01-27,APCL,EQ,165.0,165.65,157.15,162.8,161.75,159.2,8155,1319800.1,328,INE071F01012
2020-01-27,APCOTEXIND,EQ,167.5,171.2,159.0,160.5,160.0,167.0,227211,37059022.35,4080,INE116A01032
2020-01-27,APEX,EQ,401.0,401.55,386.75,389.25,387.45,403.1,206300,81304850.8,7057,INE346W01013
2020-01-27,APLAPOLLO,EQ,2190.0,2219.0,2055.0,2069.4,2060.0,2036.45,225029,484258856.8,20583,INE702C01019
2020-01-27,APLLTD,EQ,590.0,633.5,590.0,614.6,615.0,589.85,1081047,656771727.45,21157,INE901L01018
2020-01-27,APOLLO,EQ,78.6,79.45,77.55,77.8,78.0,78.6,13578,1062018.25,276,INE713T01010
2020-01-27,APOLLOHOSP,EQ,1668.0,1713.0,1662.0,1696.05,1690.35,1668.7,791549,1345668076.4,30929,INE437A01024
2020-01-27,APOLLOPIPE,EQ,401.8,404.95,386.0,394.6,397.0,401.8,11450,4520301.8,952,INE126J01016
2020-01-27,APOLLOTYRE,EQ,177.0,178.35,174.05,174.75,174.25,177.5,1465065,258122595.7,11619,INE438A01022
2020-01-27,APOLSINHOT,EQ,745.0,755.0,736.25,751.5,752.0,752.0,1253,932267.65,74,INE451F01024
2020-01-27,APTECHT,EQ,175.65,176.9,173.1,173.45,173.5,177.15,184613,32244853.8,3241,INE266F01018
2020-01-27,ARCHIDPLY,EQ,31.65,31.65,31.0,31.1,31.05,31.5,10365,325207.3,150,INE877I01016
2020-01-27,ARCHIES,EQ,18.45,18.65,17.85,18.1,18.1,18.4,25747,468185.55,227,INE731A01020
2020-01-27,ARCOTECH,BE,2.0,2.1,2.0,2.0,2.0,2.1,13688,27624.8,74,INE574I01035
2020-01-27,ARIES,EQ,72.9,77.7,72.25,74.25,74.0,72.95,113035,8571403.8,2002,INE298I01015
2020-01-27,ARIHANT,EQ,24.4,24.4,22.15,23.0,23.6,23.3,1888,42937.5,32,INE413D01011
2020-01-27,ARIHANTSUP,EQ,30.0,30.0,28.35,30.0,30.0,29.35,2445,73333.25,20,INE643K01018
2020-01-27,ARMANFIN,EQ,768.0,768.0,752.1,759.9,760.0,767.7,5315,4041960.3,351,INE109C01017
2020-01-27,AROGRANITE,EQ,41.85,41.85,37.5,38.65,38.25,41.3,17781,687915.85,411,INE210C01013
2020-01-27,ARROWGREEN,EQ,51.2,51.8,49.1,50.9,51.0,51.15,1596,81352.55,139,INE570D01018
2020-01-27,ARROWTEX,BE,9.45,10.0,9.45,9.6,9.6,9.6,3686,36009.9,25,INE933J01015
2020-01-27,ARSHIYA,EQ,17.0,17.15,16.65,16.65,16.65,16.7,17267,290437.35,80,INE968D01022
2020-01-27,ARSSINFRA,EQ,21.0,21.0,20.7,20.7,20.7,20.85,17215,357976.95,45,INE267I01010
2020-01-27,ARTEMISMED,BE,237.0,237.0,237.0,237.0,237.0,225.75,20,4740.0,1,INE025R01013
2020-01-27,ARVIND,EQ,43.75,44.2,43.3,43.7,43.55,43.9,669726,29249828.2,2478,INE034A01011
2020-01-27,ARVINDFASN,EQ,403.2,407.0,397.55,403.8,400.35,405.75,17636,7107549.55,1145,INE955V01021
2020-01-27,ARVSMART,EQ,92.45,94.0,91.5,92.55,92.5,93.7,2978,277020.7,175,INE034S01021
2020-01-27,ASAHIINDIA,EQ,246.4,254.2,245.0,249.9,248.25,249.05,21757,5428412.95,611,INE439A01020
2020-01-27,ASAHISONG,EQ,159.35,159.4,154.05,154.75,154.05,159.4,22395,3494193.4,311,INE228I01012
2020-01-27,ASAL,EQ,32.9,33.5,32.4,32.85,32.55,32.95,8276,271197.35,113,INE900C01027
2020-01-27,ASHAPURMIN,EQ,34.5,35.85,33.25,33.95,34.0,34.8,180809,6170898.45,345,INE348A01023
2020-01-27,ASHIANA,EQ,117.6,119.0,114.7,114.95,115.0,116.6,30316,3546035.2,734,INE365D01021
2020-01-27,ASHIMASYN,EQ,7.85,8.0,7.6,7.7,7.75,7.85,13445,104378.4,95,INE440A01010
2020-01-27,ASHOKA,EQ,117.0,119.45,115.75,116.2,115.95,118.75,396794,46575102.7,5564,INE442H01029
2020-01-27,ASHOKLEY,EQ,85.8,87.0,85.0,85.4,85.25,86.5,9090936,783151231.45,38808,INE208A01029
2020-01-27,ASIANHOTNR,EQ,92.2,92.9,87.15,90.1,90.0,91.75,1542,140295.75,123,INE363A01022
2020-01-27,ASIANPAINT,EQ,1787.0,1805.75,1780.0,1788.35,1790.0,1786.8,969054,1737752480.8,46103,INE021A01026
2020-01-27,ASIANTILES,EQ,219.0,219.0,215.25,216.75,217.7,216.6,13025,2825036.4,1717,INE022I01019
2020-01-27,ASPINWALL,EQ,156.9,156.9,155.15,156.9,156.9,157.7,423,66300.45,7,INE991I01015
2020-01-27,ASTEC,EQ,493.0,500.0,481.05,485.65,484.65,493.2,5816,2871878.75,356,INE563J01010
2020-01-27,ASTERDM,EQ,165.0,169.45,163.0,168.2,168.0,164.3,417756,70020680.2,6455,INE914M01019
2020-01-27,ASTRAL,EQ,1114.9,1165.0,1107.4,1148.4,1152.1,1105.55,245012,277677686.8,12821,INE006I01046
2020-01-27,ASTRAMICRO,EQ,92.25,93.2,90.25,91.05,91.1,93.2,511276,46892790.8,4490,INE386C01029
2020-01-27,ASTRAZEN,EQ,2520.0,2619.9,2495.0,2548.9,2550.0,2520.0,34218,87891008.9,5363,INE203A01020
2020-01-27,ASTRON,EQ,40.0,40.6,38.6,38.9,38.95,39.7,32604,1272841.45,1925,INE646X01014
2020-01-27,ATFL,EQ,695.05,721.0,680.05,706.85,720.0,695.4,11770,8244615.05,473,INE209A01019
2020-01-27,ATLANTA,EQ,6.1,6.2,5.9,6.15,6.15,6.1,8999,54686.1,60,INE285H01022
2020-01-27,ATLASCYCLE,BE,51.0,54.0,50.35,51.2,52.0,52.0,2305,118826.4,36,INE446A01025
2020-01-27,ATNINTER,BE,0.1,0.1,0.1,0.1,0.1,0.1,13491,1349.1,8,INE803A01027
2020-01-27,ATUL,EQ,4614.0,4983.3,4508.15,4917.6,4908.0,4596.45,99167,477387558.6,15644,INE100A01010
2020-01-27,ATULAUTO,EQ,265.75,274.75,255.8,257.65,258.0,268.1,47524,12517327.05,1951,INE951D01028
2020-01-27,AUBANK,EQ,1080.0,1105.0,999.0,1022.05,1010.0,1070.7,2719116,2882069777.65,118500,INE949L01017
2020-01-27,AURIONPRO,EQ,60.1,61.5,58.0,58.4,58.4,60.0,19151,1128700.25,383,INE132H01018
2020-01-27,AUROPHARMA,EQ,499.6,518.0,498.2,511.0,511.35,501.1,4841528,2482115987.0,66267,INE406A01037
2020-01-27,AUSOMENT,BE,38.6,38.6,36.05,38.1,38.6,36.9,500,19053.5,8,INE218C01016
2020-01-27,AUTOAXLES,EQ,865.0,869.0,850.1,859.1,850.1,860.05,3047,2621739.2,439,INE449A01011
2020-01-27,AUTOIND,BE,24.3,25.8,24.3,24.8,24.8,25.5,3197,79263.35,34,INE718H01014
2020-01-27,AUTOLITIND,EQ,23.9,24.75,23.65,24.0,24.1,24.25,2961,71839.6,68,INE448A01013
2020-01-27,AVADHSUGAR,EQ,309.1,315.95,302.3,304.8,304.15,312.3,133016,41238256.4,3785,INE349W01017
2020-01-27,AVANTIFEED,EQ,709.0,709.0,684.0,688.5,686.75,714.25,453340,316389605.7,18320,INE871C01038
2020-01-27,AVG,SM,69.95,72.0,69.95,70.0,70.0,60.0,7200,511080.0,6,INE680Z01018
2020-01-27,AVTNPL,EQ,36.55,38.6,35.75,37.7,37.7,36.05,341281,12898899.3,1678,INE488D01021
2020-01-27,AXISBANK,EQ,732.45,748.45,731.0,740.25,738.7,737.4,9170435,6802080553.35,131972,INE238A01034
2020-01-27,AXISCADES,EQ,71.65,78.4,71.65,75.4,75.0,74.3,288832,21735029.45,3569,INE555B01013
2020-01-27,AXISGOLD,EQ,3550.0,3578.8,3532.05,3562.25,3551.0,3506.0,897,3190905.5,204,INF846K01347
2020-01-27,AXISNIFTY,EQ,1262.05,1263.65,1257.83,1257.83,1257.83,1257.87,59,74465.03,9,INF846K01ZL0
2020-01-27,AYMSYNTEX,EQ,34.35,35.85,33.25,35.0,35.85,34.9,16820,580739.4,182,INE193B01039
2020-01-27,BAGFILMS,BE,1.95,1.95,1.85,1.9,1.9,1.9,14216,26841.2,41,INE116D01028
2020-01-27,BAJAJ-AUTO,EQ,3069.8,3122.95,3044.05,3082.6,3079.25,3074.15,308445,951656215.4,18096,INE917I01010
2020-01-27,BAJAJCON,EQ,233.0,233.0,228.55,229.1,229.9,232.1,149354,34339438.1,3890,INE933K01021
2020-01-27,BAJAJELEC,EQ,380.9,383.6,373.5,380.25,380.0,380.9,143627,54498267.05,2537,INE193E01025
2020-01-27,BAJAJFINSV,EQ,9590.0,9648.9,9535.0,9557.6,9550.45,9633.75,113128,1085744626.45,18052,INE918I01018
2020-01-27,BAJAJHIND,EQ,6.75,6.8,6.5,6.55,6.6,6.75,1713956,11388030.35,1516,INE306A01021
2020-01-27,BAJAJHLDNG,EQ,3330.0,3372.75,3290.0,3302.6,3291.0,3338.95,20718,68821570.75,2904,INE118A01012
2020-01-27,BAJFINANCE,EQ,4174.0,4208.0,4154.0,4164.35,4163.05,4194.5,782155,3268303169.1,57501,INE296A01024
2020-01-27,BALAJITELE,EQ,53.25,55.0,52.5,54.35,54.4,53.45,63189,3440628.25,683,INE794B01026
2020-01-27,BALAMINES,EQ,467.95,469.0,454.8,457.65,455.0,463.35,24479,11344726.6,1245,INE050E01027
2020-01-27,BALAXI,EQ,68.2,72.8,66.3,72.25,72.8,69.05,1798,125675.8,65,INE618N01014
2020-01-27,BALKRISHNA,BE,17.8,18.6,17.2,17.95,18.6,17.75,5049,90323.4,27,INE875R01011
2020-01-27,BALKRISIND,EQ,1101.0,1110.5,1069.0,1074.4,1075.0,1105.65,456809,496800999.55,17968,INE787D01026
2020-01-27,BALLARPUR,BE,0.5,0.55,0.45,0.5,0.5,0.5,1010837,512929.7,158,INE294A01037
2020-01-27,BALMLAWRIE,EQ,123.6,125.0,123.0,123.2,123.5,123.7,50263,6218930.05,1669,INE164A01016
2020-01-27,BALPHARMA,EQ,47.85,53.6,46.1,52.8,52.65,46.85,235911,12010353.05,3061,INE083D01012
2020-01-27,BALRAMCHIN,EQ,177.05,179.8,170.0,172.5,172.35,176.9,830964,145962251.1,11267,INE119A01028
2020-01-27,BANARBEADS,EQ,34.4,34.9,33.05,34.0,34.0,34.4,838,28690.2,12,INE655B01011
2020-01-27,BANARISUG,EQ,1560.0,1560.0,1475.0,1487.9,1480.15,1504.6,363,549653.15,211,INE459A01010
2020-01-27,BANCOINDIA,EQ,104.5,107.0,103.5,105.35,105.0,104.9,25691,2714475.8,674,INE213C01025
2020-01-27,BANDHANBNK,EQ,478.4,484.4,473.9,474.6,474.5,481.85,943592,450917218.65,29049,INE545U01014
2020-01-27,BANG,EQ,24.0,24.0,22.15,23.05,23.0,22.6,4188,97193.7,63,INE863I01016
2020-01-27,BANKA,SM,67.45,68.6,67.45,68.6,68.6,65.35,2400,163260.0,2,INE862Y01015
2020-01-27,BANKBARODA,EQ,93.25,93.9,92.0,92.35,92.6,95.6,44570494,4132378276.25,104988,INE028A01039
2020-01-27,BANKBEES,EQ,319.57,319.57,315.2,315.52,315.52,319.57,61506,19490194.33,2721,INF204KB15I9
2020-01-27,BANKINDIA,EQ,67.0,67.45,66.8,66.95,66.9,67.7,1099606,73784692.25,9590,INE084A01016
2020-01-27,BANSWRAS,BE,127.45,128.55,120.0,126.45,126.45,122.45,9911,1257278.15,125,INE629D01012
2020-01-27,BARTRONICS,BE,1.35,1.35,1.35,1.35,1.35,1.35,2100,2835.0,8,INE855F01034
2020-01-27,BASF,EQ,1002.5,1051.0,1000.0,1014.4,1013.0,1007.15,46767,48292269.65,4038,INE373A01013
2020-01-27,BASML,EQ,135.05,142.0,133.1,135.9,137.0,138.05,1126,155230.55,43,INE186H01014
2020-01-27,BATAINDIA,EQ,1839.0,1866.0,1831.2,1850.6,1842.0,1846.8,793831,1469424662.9,27152,INE176A01028
2020-01-27,BAYERCROP,EQ,4139.9,4199.7,4120.35,4147.55,4150.0,4134.35,4076,16965904.25,1478,INE462A01022
2020-01-27,BBL,EQ,882.0,883.15,857.0,862.3,861.0,881.7,8028,6941181.0,586,INE464A01028
2020-01-27,BBTC,EQ,1190.0,1235.0,1177.0,1187.85,1182.0,1198.9,256156,311252274.35,13676,INE050A01025
2020-01-27,BCG,BE,4.95,5.3,4.95,4.95,5.05,5.2,401570,2023077.9,373,INE425B01027
2020-01-27,BCP,BE,22.6,22.6,20.5,22.05,22.0,21.55,56987,1228822.25,138,INE905P01028
2020-01-27,BDL,EQ,298.5,302.9,297.5,298.55,298.8,303.45,42825,12862729.55,2230,INE171Z01018
2020-01-27,BEARDSELL,BE,9.45,9.7,9.45,9.5,9.5,9.9,366,3516.5,11,INE520H01022
2020-01-27,BEDMUTHA,BE,16.3,16.3,16.2,16.2,16.2,17.05,100,1626.2,4,INE844K01012
2020-01-27,BEL,EQ,101.7,103.5,101.0,101.65,101.45,101.85,8059121,823607376.6,25133,INE263A01024
2020-01-27,BEML,EQ,985.0,1005.0,985.0,991.7,991.0,997.65,209223,208275370.75,7131,INE258A01016
2020-01-27,BEPL,EQ,52.0,53.8,51.0,52.5,52.4,52.85,370057,19580335.05,3761,INE922A01025
2020-01-27,BERGEPAINT,EQ,562.0,569.5,557.35,560.65,560.0,559.75,938184,528406207.85,15691,INE463A01038
2020-01-27,BETA,SM,72.15,73.2,70.65,70.65,70.65,72.35,5600,403200.0,4,INE351Y01019
2020-01-27,BFINVEST,EQ,321.7,323.55,320.0,320.25,321.0,323.75,26717,8584049.4,1560,INE878K01010
2020-01-27,BFUTILITIE,EQ,338.95,339.8,324.6,327.95,327.0,339.5,131018,43560559.35,3788,INE243D01012
2020-01-27,BGLOBAL,BE,1.25,1.3,1.25,1.3,1.3,1.25,1568,2010.85,9,INE224M01013
2020-01-27,BGRENERGY,EQ,39.0,45.8,38.75,42.35,42.1,38.2,2879054,125883292.65,14462,INE661I01014
2020-01-27,BHAGERIA,EQ,117.3,118.5,110.0,111.95,111.25,116.3,42884,4909172.45,818,INE354C01027
2020-01-27,BHAGYANGR,EQ,23.95,23.95,22.1,22.75,22.1,22.45,14185,324438.8,137,INE458B01036
2020-01-27,BHAGYAPROP,EQ,23.5,24.55,22.7,23.05,23.0,24.0,7744,179041.0,35,INE363W01018
2020-01-27,BHANDARI,EQ,1.35,1.35,1.1,1.2,1.15,1.3,445178,534587.35,284,INE474E01029
2020-01-27,BHARATFORG,EQ,521.5,524.9,504.0,508.95,506.25,522.05,914230,472941845.35,15790,INE465A01025
2020-01-27,BHARATGEAR,BE,68.0,69.9,66.3,68.9,68.9,69.25,2499,170076.95,72,INE561C01019
2020-01-27,BHARATRAS,EQ,6414.15,6530.0,6414.15,6447.75,6450.0,6503.8,1037,6729736.05,249,INE838B01013
2020-01-27,BHARATWIRE,EQ,28.55,28.9,28.2,28.2,28.2,28.5,9416,268591.8,67,INE316L01019
2020-01-27,BHARTIARTL,EQ,521.15,524.1,511.9,514.4,512.5,524.25,11638278,6028564321.1,148578,INE397D01024
2020-01-27,BHEL,EQ,44.7,44.95,43.8,43.95,43.95,45.0,13164355,584566850.3,22484,INE257A01026
2020-01-27,BIGBLOC,BE,37.5,39.5,37.5,39.5,39.5,37.75,325,12189.5,4,INE412U01017
2020-01-27,BIL,EQ,180.9,186.0,176.3,177.5,177.5,180.1,443,80175.7,62,INE828A01016
2020-01-27,BILENERGY,EQ,0.95,0.95,0.9,0.95,0.95,0.95,78022,72145.1,85,INE607L01029
2020-01-27,BINDALAGRO,EQ,14.9,15.7,14.55,15.2,15.0,14.85,70606,1081380.1,300,INE143A01010
2020-01-27,BIOCON,EQ,289.0,297.9,286.0,290.1,290.0,294.35,4281963,1255454655.95,46485,INE376G01013
2020-01-27,BIOFILCHEM,BE,12.0,12.85,12.0,12.45,12.8,12.55,9234,115119.45,74,INE829A01014
2020-01-27,BIRLACABLE,EQ,59.45,60.0,58.1,58.65,59.1,59.25,54262,3202139.05,832,INE800A01015
2020-01-27,BIRLACORPN,EQ,765.0,778.5,750.55,753.3,755.0,763.45,73879,56604121.65,5778,INE340A01012
2020-01-27,BIRLAMONEY,EQ,35.95,35.95,34.7,34.9,34.8,35.35,64742,2278621.35,972,INE865C01022
2020-01-27,BKMINDST,EQ,0.55,0.55,0.55,0.55,0.55,0.55,2400,1320.0,4,INE831Q01016
2020-01-27,BLBLIMITED,EQ,4.85,5.0,4.75,5.0,5.0,4.85,20206,99587.65,41,INE791A01024
2020-01-27,BLISSGVS,EQ,143.7,145.0,142.85,144.25,143.75,144.55,621435,89658644.45,2571,INE416D01022
2020-01-27,BLKASHYAP,EQ,8.9,9.2,8.9,9.0,9.05,8.95,19599,177663.6,66,INE350H01032
2020-01-27,BLS,EQ,69.0,70.15,68.4,68.85,68.55,68.75,21335,1480713.25,239,INE153T01027
2020-01-27,BLUEBLENDS,BE,0.7,0.75,0.7,0.75,0.75,0.7,172,128.95,4,INE113O01014
2020-01-27,BLUECHIP,BE,0.1,0.1,0.1,0.1,0.1,0.1,6591,659.1,10,INE657B01025
2020-01-27,BLUECOAST,BE,4.9,4.9,4.9,4.9,4.9,5.15,1,4.9,1,INE472B01011
2020-01-27,BLUEDART,EQ,2730.0,2778.85,2720.0,2727.8,2728.0,2742.9,3003,8262415.5,720,INE233B01017
2020-01-27,BLUESTARCO,EQ,839.0,852.9,829.8,842.25,843.0,839.85,41215,34852116.45,3805,INE472A01039
2020-01-27,BODALCHEM,EQ,74.0,75.5,72.1,72.75,73.15,74.85,253712,18815484.05,1931,INE338D01028
2020-01-27,BOHRA,SM,1.35,1.35,1.35,1.35,1.35,1.4,6000,8100.0,1,INE802W01015
2020-01-27,BOMDYEING,EQ,87.8,96.3,87.7,92.2,92.7,89.0,11884388,1109799526.9,60272,INE032A01023
2020-01-27,BOROSIL,EQ,172.8,184.0,172.2,178.6,179.1,174.75,245088,44152761.2,5340,INE666D01022
2020-01-27,BOSCHLTD,EQ,14939.9,15098.65,14840.0,14881.85,14870.0,15022.45,6658,99629912.7,2877,INE323A01026
2020-01-27,BPCL,EQ,466.5,471.8,463.0,467.75,465.0,466.1,4414483,2068255646.0,40353,INE029A01011
2020-01-27,BPL,EQ,22.4,22.7,21.6,21.85,21.95,22.5,91471,2019355.1,705,INE110A01019
2020-01-27,BRFL,EQ,4.15,4.15,4.0,4.1,4.05,4.05,66985,273830.0,40,INE589G01011
2020-01-27,BRIGADE,EQ,225.3,229.6,223.9,226.1,225.45,229.0,45970,10408954.1,2849,INE791I01019
2020-01-27,BRITANNIA,EQ,3187.0,3210.0,3155.0,3174.2,3173.0,3192.5,322446,1029127700.55,19792,INE216A01030
2020-01-27,BRNL,EQ,67.1,69.7,65.05,67.55,67.0,67.1,3490,237821.7,123,INE727S01012
2020-01-27,BROOKS,EQ,38.35,39.6,37.75,38.3,38.4,38.2,27449,1064902.35,322,INE650L01011
2020-01-27,BSE,EQ,546.5,555.55,538.1,541.4,542.4,546.15,194410,106225644.8,5993,INE118H01025
2020-01-27,BSELINFRA,EQ,1.0,1.05,1.0,1.05,1.05,1.0,20157,20825.3,12,INE395A01016
2020-01-27,BSHSL,SM,107.0,109.0,107.0,109.0,109.0,110.0,3600,388200.0,3,INE032Z01012
2020-01-27,BSL,EQ,38.4,38.9,37.1,37.5,37.5,38.4,8695,330394.45,129,INE594B01012
2020-01-27,BSLGOLDETF,EQ,3701.0,3749.0,3698.0,3723.15,3735.0,3664.0,221,822787.2,76,INF209K01HT2
2020-01-27,BSLNIFTY,EQ,133.0,133.2,132.35,132.35,132.35,133.19,29,3850.48,10,INF209K01IR4
2020-01-27,BSOFT,EQ,72.3,73.8,72.1,72.6,72.55,72.95,323726,23625754.55,4558,INE836A01035
2020-01-27,BURNPUR,EQ,1.2,1.25,1.15,1.2,1.25,1.2,50554,60152.4,71,INE817H01014
2020-01-27,BUTTERFLY,EQ,274.0,277.5,258.0,259.65,259.0,274.25,104217,27914538.15,3523,INE295F01017
2020-01-27,BVCL,BE,12.9,12.9,12.1,12.1,12.1,12.35,1760,21791.8,14,INE139I01011
2020-01-27,BYKE,EQ,21.8,22.25,20.65,21.6,21.4,21.2,19866,429990.35,549,INE319B01014
2020-01-27,CADILAHC,EQ,270.1,275.6,269.2,273.35,272.85,272.15,2905584,791342643.35,21848,INE010B01027
2020-01-27,CALSOFT,EQ,13.65,14.35,13.5,14.35,14.35,13.7,80544,1150220.05,187,INE526B01014
2020-01-27,CAMLINFINE,EQ,81.3,83.0,80.5,81.4,81.05,81.55,297186,24383738.15,4149,INE052I01032
2020-01-27,CANBK,EQ,215.9,217.15,208.95,210.35,210.1,218.8,6494563,1387729289.9,42327,INE476A01014
2020-01-27,CANFINHOME,EQ,471.0,475.0,462.6,470.1,469.6,472.65,353739,165977161.8,11090,INE477A01020
2020-01-27,CANTABIL,EQ,263.05,265.4,260.45,262.45,263.1,265.4,40325,10605990.35,1697,INE068L01016
2020-01-27,CAPACITE,EQ,198.8,200.4,196.0,199.55,198.0,198.85,26169,5200249.95,2008,INE264T01014
2020-01-27,CAPLIPOINT,EQ,290.1,292.85,285.0,286.9,288.0,291.3,68756,19864306.85,2592,INE475E01026
2020-01-27,CAPTRUST,EQ,161.5,161.5,150.1,158.55,159.6,154.15,2963,461858.65,130,INE707C01018
2020-01-27,CARBORUNIV,EQ,344.0,353.95,342.0,348.25,348.2,340.7,58986,20580717.45,1762,INE120A01034
2020-01-27,CAREERP,EQ,130.45,130.45,124.15,124.85,125.0,129.25,26836,3403340.05,579,INE521J01018
2020-01-27,CARERATING,EQ,653.9,674.3,651.0,664.0,662.0,659.7,479680,319890494.55,11762,INE752H01013
2020-01-27,CASTEXTECH,BE,0.3,0.4,0.3,0.35,0.35,0.35,37316,13726.45,34,INE068D01021
2020-01-27,CASTROLIND,EQ,129.5,131.5,127.55,129.05,129.0,129.65,2191439,283986640.7,15948,INE172A01027
2020-01-27,CCHHL,BE,3.25,3.25,3.1,3.15,3.15,3.25,10751,33916.25,24,INE652F01027
2020-01-27,CCL,EQ,197.4,198.0,192.3,193.2,193.0,195.1,108291,21178473.4,3321,INE421D01022
2020-01-27,CDSL,EQ,265.5,276.0,259.95,268.35,268.1,268.15,891912,241181729.1,16663,INE736A01011
2020-01-27,CEATLTD,EQ,1006.0,1010.1,997.0,999.1,997.85,1007.1,54370,54388175.35,2761,INE482A01020
2020-01-27,CEBBCO,EQ,15.8,15.9,15.1,15.2,15.25,15.75,42202,651541.4,251,INE209L01016
2020-01-27,CELEBRITY,EQ,6.15,6.4,6.05,6.3,6.3,6.35,7896,48795.05,25,INE185H01016
2020-01-27,CELESTIAL,BE,2.75,2.9,2.75,2.9,2.9,2.8,2200,6185.0,13,INE221I01017
2020-01-27,CENTENKA,EQ,200.2,205.9,198.0,200.05,198.25,200.2,80224,16108437.4,1284,INE485A01015
2020-01-27,CENTEXT,EQ,3.25,3.3,3.15,3.15,3.2,3.25,57366,184252.9,88,INE281A01026
2020-01-27,CENTRALBK,EQ,19.15,22.4,19.1,20.05,20.1,19.25,1530423,30650157.9,4064,INE483A01010
2020-01-27,CENTRUM,EQ,22.15,23.9,22.15,23.0,23.0,22.8,99320,2264174.45,447,INE660C01027
